ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000022755,Adgrg7,0,0,0,0,0,0
ENSMUSG00000022756,Slc7a4,3.4758560000000003,10.540502,10.305724,1.594332,2.825565,8.323349
ENSMUSG00000022757,Tfg,20.567326,34.626646,47.701013999999994,32.311299,41.62436,34.115477
ENSMUSG00000022758,P2rx6,0.511763,0.860269,0.857313,0.340036,0.674812,0.553749
ENSMUSG00000022759,Lrrc74b,0.137414,0,0.089691,0.407142,0.404454,0.234671
ENSMUSG00000022760,Thap7,16.045202,19.975869000000003,21.083619,20.559446,27.848191,24.809838
ENSMUSG00000022761,Lztr1,63.837856,83.35588200000001,73.366572,45.74807299999999,72.46033,91.28986900000001
ENSMUSG00000022762,Ncam2,5.513813,5.859548,5.396412000000001,7.07184,5.226011000000001,5.049903
ENSMUSG00000022763,Aifm3,81.67231900000002,94.721124,93.116655,64.863439,93.79252299999999,121.823982
ENSMUSG00000022768,Ccdc116,0.372034,0,0.564657,0,0.478579,0.296363
ENSMUSG00000022770,Dlg1,46.133493,30.360913,25.217132,43.232161999999995,22.658819,25.643736
ENSMUSG00000022771,Ppil2,27.774186999999998,13.445485999999999,25.819243,38.036464,11.302428,18.611351999999997
ENSMUSG00000022772,Senp5,1.026007,0.258097,0.326433,1.364922,1.005924,0.29593400000000003
ENSMUSG00000022773,Ypel1,6.689909999999999,2.921226,6.802518,4.619915000000001,4.044475,3.248876
ENSMUSG00000022774,Ncbp2,65.281008,45.984046,49.352172,58.788452,43.484844,44.437965999999996
ENSMUSG00000022779,Top3b,38.261337,63.834479,62.553309999999996,46.039272,47.275755000000004,61.177662000000005
ENSMUSG00000022780,Meltf,0.053371,0.077242,0.056538,0.074878,0.034289,0.139792
ENSMUSG00000022781,Pak2,4.054633,2.555983,3.597857,4.008568,2.137975,4.068771
ENSMUSG00000022783,Spag6l,0.368564,0.158704,0.494716,0.460341,0.219672,2.121869
ENSMUSG00000022787,Wdr53,10.213264,11.205399,8.321008,8.388966,12.076688,8.890790999999998
ENSMUSG00000022788,Fgd4,14.110953,9.230862,7.343624999999999,15.532329,9.098189,6.157926
ENSMUSG00000022789,Dnm1l,41.144650000000006,17.567827,16.196485,44.050374999999995,12.293769,16.9488
ENSMUSG00000022790,Igsf11,3.990808,6.714742,4.610224,2.398447,4.38996,6.5190209999999995
ENSMUSG00000022791,Tnk2,128.722838,169.378501,161.515837,134.409547,167.01196000000002,163.46613899999997
ENSMUSG00000022792,Yars2,0.457172,2.637207,1.391863,2.225803,0.854649,0
ENSMUSG00000022793,B4galt4,7.104920999999999,3.066624,3.049566,4.654977,4.671807,6.1030750000000005
ENSMUSG00000022797,Tfrc,62.126250999999996,25.874514,20.161572999999997,68.99310299999999,23.012145,29.389069
ENSMUSG00000022798,Tex55,0,0,0,0,0,0
ENSMUSG00000022799,Arhgap31,1.9496790000000002,1.064988,1.3974630000000001,2.015146,1.125879,1.02206
ENSMUSG00000022800,Fyttd1,34.070588,20.995705999999995,20.810584000000002,28.895313000000005,28.859786999999997,40.016305
ENSMUSG00000022801,Lrch3,18.979627999999998,13.010835,10.248249000000001,14.094648,8.706595,7.2844809999999995
ENSMUSG00000022802,Lmln,11.097264,8.73541,9.511904000000001,12.405983,9.82717,10.089469
ENSMUSG00000022803,Popdc2,0,0.398663,0,0,0,0
ENSMUSG00000022805,Cfap91,1.172099,1.061469,1.072848,1.007909,0.8965,0.780177
ENSMUSG00000022807,Osbpl11,1.511876,0.184832,2.513945,6.772023,0.393052,2.558743
ENSMUSG00000022808,Snx4,21.78689,17.592328000000002,15.788062,28.87284,16.98829,17.089838
ENSMUSG00000022811,Zfp148,1.754808,3.163942,3.373238,3.164205,1.18543,2.329563
ENSMUSG00000022812,Gsk3b,88.069765,47.27322,47.027911,96.89567299999999,46.597294,46.177108999999994
ENSMUSG00000022814,Umps,0,0.550571,0,0.903471,0,1.454824
ENSMUSG00000022816,Fstl1,6.376628999999999,3.516921,3.9064699999999997,8.878022,6.077392,5.652878
ENSMUSG00000022817,Itgb5,0,0,0,0,0,0
ENSMUSG00000022818,Cyp2ab1,0,0,0,0.160747,0.107476,0.365389
ENSMUSG00000022820,Ndufb4,70.567811,77.169166,81.83632,70.702968,70.86809699999999,77.109791
ENSMUSG00000022821,Hgd,0,0.13317,0.314455,0.273616,0.228064,0
ENSMUSG00000022822,Abcc5,222.73414899999997,124.366482,114.104667,196.411959,149.40134700000002,114.501806
ENSMUSG00000022824,Muc13,0,0.037052,0.040667,0.035888,0.098682,0
ENSMUSG00000022827,Rabl3,1.346379,2.139468,0.111814,0.8016289999999999,0.432241,2.0159450000000003
ENSMUSG00000022828,Gtf2e1,0.06393,0,0,0.152265,0,0
ENSMUSG00000022829,Stxbp5l,1.359234,0.9732540000000001,2.2468719999999998,3.432432,2.818663,1.827689
ENSMUSG00000022831,Hcls1,0,0,0,2.031019,0.570699,0.466544
ENSMUSG00000022832,Ropn1,0,0.109533,0.316248,0.298889,0.43741,0.678517
ENSMUSG00000022833,Ccdc14,1.0893760000000001,0.507817,0.267554,0.714355,0.267864,0.219379
ENSMUSG00000022836,Mylk,5.019607,3.554697,3.809081,4.238404,6.408427,4.557417
ENSMUSG00000022837,Iqcb1,31.392052,28.265775,30.917453,38.194244,30.530687,22.591873999999997
ENSMUSG00000022838,Eaf2,2.341532,1.802826,3.3589409999999997,3.0625,3.94637,3.507578
ENSMUSG00000022840,Adcy5,0.730818,0,0,0.684435,0.97956,2.315502
ENSMUSG00000022841,Ap2m1,731.2141199999999,612.342393,678.907795,665.5371240000001,681.564569,671.000214
ENSMUSG00000022842,Ece2,53.311128000000004,50.950737,52.145258999999996,47.536567000000005,66.08063200000001,58.326802
ENSMUSG00000022843,Clcn2,20.58643,40.884091999999995,35.280246000000005,32.733297,45.66565,40.81906899999999
ENSMUSG00000022844,Pdia5,0.214165,0.72449,1.28057,2.358434,0,0
ENSMUSG00000022847,Thpo,0,0,0,0,0,0
ENSMUSG00000022848,Slc49a4,45.886334,45.037599,49.747742,43.023487,46.073493,47.722798
ENSMUSG00000022849,Hspbap1,2.013909,1.747253,0.933153,1.819793,1.5444900000000001,1.229984
ENSMUSG00000022855,Senp2,85.304226,40.684964,36.465195,87.46650399999999,34.638699,32.051884
ENSMUSG00000022856,Tmem41a,16.490831,22.390739,17.826175,13.50788,18.343955,16.915851
ENSMUSG00000022858,Tra2b,17.246021,11.973005,9.156598,18.750698,10.099440000000001,13.86123
ENSMUSG00000022860,Chodl,1.123818,0.789048,1.668663,1.080209,1.311809,1.284216
ENSMUSG00000022861,Dgkg,0,0.133114,0.030179,0.108671,0.086043,0.029675
ENSMUSG00000022863,Btg3,0.038818,0.153397,0.08364,0.25835,0.30620000000000003,0.207521
ENSMUSG00000022864,D16Ertd472e,15.773967,5.668808,6.744126,15.808181,6.744446999999999,8.068309
ENSMUSG00000022865,Cxadr,9.007622000000001,6.630421,6.899668,9.815660000000001,5.542092,5.5500609999999995
ENSMUSG00000022867,Usp25,1.508781,0,0,0.919302,0,0
ENSMUSG00000022868,Ahsg,0,10.574696,8.545133,0,13.966434,17.351777000000002
ENSMUSG00000022871,Fetub,0,0,0,0,0,0
ENSMUSG00000022875,Kng1,0,0,0,0.39878,0,0
ENSMUSG00000022876,Samsn1,4.179915,1.985531,3.054672,3.586292,2.979632,2.2263949999999997
ENSMUSG00000022877,Hrg,0,0.1336,0.073248,0,1.245175,1.452322
ENSMUSG00000022878,Adipoq,0,0,0,0,0,0
ENSMUSG00000022881,Rfc4,0.545793,0.946426,3.675031,0,0,0
ENSMUSG00000022883,Robo1,27.775076000000002,19.216825999999998,18.367163,34.087638,24.855724,18.243536
ENSMUSG00000022884,Eif4a2,675.0200070000001,449.14248499999997,429.595351,674.1281850000001,414.38133700000003,406.83077099999997
ENSMUSG00000022885,St6gal1,0,0,0,0,0,0
ENSMUSG00000022886,Prl2a1,0,0,0,0,0,0
ENSMUSG00000022887,Masp1,1.627182,0.758102,0.563021,0.894443,1.377506,0.975911
ENSMUSG00000022889,Mrpl39,0,0,1.897994,2.768824,0,0.439399
ENSMUSG00000022890,Atp5pf,470.506401,257.133095,248.201695,419.538119,291.861422,219.160863
ENSMUSG00000022892,App,22.431823,3.3855739999999996,2.685269,7.969465,1.8569049999999998,6.894712999999999
ENSMUSG00000022893,Adamts1,0,0,3.196618,0,0.635538,0
ENSMUSG00000022894,Adamts5,4.149596,2.45521,2.540245,4.045472,2.57293,2.365358
ENSMUSG00000022895,Ets2,0.393428,1.388899,1.339992,5.456336,3.728421,3.903606
ENSMUSG00000022897,Dyrk1a,13.89304,13.697748,11.861671,18.729096,5.809457999999999,6.097083
ENSMUSG00000022898,Vps26c,16.862171,9.420084,17.963617,24.927202,18.155029,8.7774
ENSMUSG00000022899,Slc15a2,30.540123,10.114014999999998,11.484399999999999,30.960075,18.969527,6.392315
ENSMUSG00000022900,Ildr1,0.654887,0.194078,0,0,0.091732,0.282584
ENSMUSG00000022901,Cd86,0,0,0.147497,0.129616,0,0
ENSMUSG00000022905,Kpna1,3.792699,3.77029,2.301285,2.544173,1.538823,1.479574
ENSMUSG00000022906,Parp9,0.514621,0.066917,0.6470560000000001,0.626737,1.6851789999999998,0.494699
ENSMUSG00000022911,Arl13b,5.650862,7.612176,2.257793,8.817568,5.885981,5.690918
ENSMUSG00000022912,Pros1,0,0,0.173429,1.874921,0,0
ENSMUSG00000022913,Psmg1,20.717727,24.811268000000002,21.927656,21.828922,24.669764999999998,22.959724
ENSMUSG00000022914,Brwd1,76.28608999999999,28.266897999999998,35.71754000000001,79.86335399999999,31.097417000000004,41.26019
ENSMUSG00000022931,Krtap15-1,0,0.485043,0,0,0.645476,2.643041
ENSMUSG00000022935,Grik1,1.9539090000000001,0.826049,0.85453,3.6651360000000004,2.104481,0.901957
ENSMUSG00000022938,Fam3b,0,0,0,0,0,0
ENSMUSG00000022940,Pigp,63.076558999999996,84.46483900000001,77.01451999999999,69.37460499999999,88.82378700000001,78.686599
ENSMUSG00000022945,Chaf1b,0.531343,0.687303,0.102387,0.458385,0,0.6714239999999999
ENSMUSG00000022946,Dop1b,59.468453,43.415864000000006,38.001225,70.65589,36.082773,41.789342
ENSMUSG00000022947,Cbr3,0,0,0,0,0,0
ENSMUSG00000022948,Setd4,12.368562,7.388368,11.561553,8.102994,10.511140000000001,13.215032
ENSMUSG00000022949,Clic6,0,0,0,0,0,0
ENSMUSG00000022951,Rcan1,1.774873,0,0,0,0,0.668925
ENSMUSG00000022952,Runx1,0.920118,0.336598,0.355333,0.9290360000000001,0.682443,1.662256
ENSMUSG00000022956,Atp5po,23.9303,16.849821,15.922364,13.669749,13.246941000000001,21.303654
ENSMUSG00000022957,Itsn1,66.47671700000001,37.892683,28.409411,70.469921,26.949955000000003,36.765407
ENSMUSG00000022960,Donson,27.587267,9.152985000000001,8.504784,27.778439999999996,11.736106,12.851528
ENSMUSG00000022961,Son,205.840412,125.674339,117.891622,195.35981999999998,140.658464,135.072883
ENSMUSG00000022962,Gart,1.125439,14.289665000000001,10.080293999999999,2.2400919999999998,12.461351,6.165846
ENSMUSG00000022964,Tmem50b,103.556901,115.050284,114.57977700000001,91.8313,110.211854,105.042825
ENSMUSG00000022965,Ifngr2,11.840599,6.126237000000001,0.751947,0,8.375943,6.357934
ENSMUSG00000022967,Ifnar1,6.197411,3.218273,2.427937,22.728541,2.670719,1.650537
ENSMUSG00000022969,Il10rb,1.6284969999999999,2.103263,0.294559,1.114479,1.010876,0.953055
ENSMUSG00000022971,Ifnar2,1.002612,3.119314,0,4.445417,0.666535,2.135944
ENSMUSG00000022972,Cfap298,23.252398,9.588084,19.466590999999998,26.517662,20.787847,4.128976
ENSMUSG00000022973,Synj1,176.593731,174.045831,176.615833,187.594555,182.341594,190.399846
ENSMUSG00000022974,Paxbp1,91.963869,65.072667,62.949407,109.05007499999999,62.936246,61.713944999999995
ENSMUSG00000022978,Mis18a,3.817916,3.253446,3.773815,3.453202,2.4136930000000003,4.614116
ENSMUSG00000022982,Sod1,6.653073,5.170474,5.59699,6.613974,6.129794,5.807893
ENSMUSG00000022983,Scaf4,21.528861,17.781866,18.64216,18.564595999999998,22.276661,13.37352
ENSMUSG00000022986,Krt75,0,0.066197,0,0,0.088155,0.071896
ENSMUSG00000022991,Lalba,0.189058,0,0,0.17768,0.246895,0.202342
ENSMUSG00000022992,Kansl2,30.481614999999998,22.683784000000003,23.787508,33.976859,23.629327,27.684034
ENSMUSG00000022993,Spmip11,0.306699,0.305314,0,0.288768,0,0.334026
ENSMUSG00000022994,Adcy6,13.80114,17.067767999999997,20.165002,18.651343,20.614702000000005,20.487640000000003
ENSMUSG00000022995,Enah,80.82203999999999,18.300682,17.525463,100.86089899999999,23.987438,12.390005
ENSMUSG00000022996,Wnt10b,0.083889,0.209793,0,0.117749,0,0.044032
ENSMUSG00000022997,Wnt1,0,0,0,0,0,0
ENSMUSG00000022999,Lmbr1l,13.516202,16.117349,19.721468,12.120531,20.237754,16.937493
ENSMUSG00000023000,Dhh,0,0,0,0,0.743159,0
ENSMUSG00000023004,Tuba1b,3.359094,24.848158,13.857401,4.062761,22.246662,29.8774
ENSMUSG00000023007,Prpf40b,55.322068,92.53306,75.134674,61.670943,88.96490299999999,91.24955
ENSMUSG00000023008,Fmnl3,0.779957,1.503352,3.915158,1.6492330000000002,4.039009999999999,3.2291749999999997
ENSMUSG00000023009,Nckap5l,1.7329590000000001,0.878874,0,1.54229,0,0.663433
ENSMUSG00000023010,Tmbim6,287.384679,359.98150200000003,362.457917,262.339274,370.40037100000006,373.606071
ENSMUSG00000023011,Faim2,9.767614,33.712005,60.141602999999996,11.231524,66.656663,56.69809
ENSMUSG00000023015,Racgap1,1.3881519999999998,1.206776,2.62626,4.889645,1.127094,1.900301
ENSMUSG00000023017,Asic1,41.650245999999996,41.669886,34.388542,47.245937,41.152362,39.629355000000004
ENSMUSG00000023018,Smarcd1,24.276274,12.553152,13.484931,19.080363,11.152932,21.691132
ENSMUSG00000023019,Gpd1,136.593917,145.54291800000001,146.32,131.052039,143.51617900000002,146.801564
ENSMUSG00000023020,Cox14,16.383939,10.590881,9.836394,15.275648,16.949272,13.893707
ENSMUSG00000023021,Cers5,11.187786000000001,12.002762,12.993494,9.635999,13.194695999999999,6.865724
ENSMUSG00000023022,Lima1,7.607182,3.5613930000000003,2.785134,2.523928,1.5846909999999998,2.232015
ENSMUSG00000023025,Larp4,1.7074289999999999,8.399685,5.593051,2.1608169999999998,3.953738,5.982143
ENSMUSG00000023026,Dip2b,0.398236,1.956057,0.663441,0.450699,0.284394,0.436281
ENSMUSG00000023027,Atf1,16.243889,6.421684,5.19683,12.95704,5.070105,5.554251
ENSMUSG00000023030,Slc11a2,9.264668,17.578025,15.656884,12.403141999999999,13.837652,16.551955
ENSMUSG00000023031,Cela1,0,0.428013,0,2.7071899999999998,0.542654,0.518152
ENSMUSG00000023032,Slc4a8,4.54739,6.125503999999999,7.418037,6.27511,3.933526,1.941277
ENSMUSG00000023033,Scn8a,7.519292,7.0318570000000005,6.124276999999999,8.508155,6.122422,7.40756
ENSMUSG00000023034,Nr4a1,0.329342,1.257411,0.704631,1.702053,0.604665,1.02052
ENSMUSG00000023036,Pcdhgc4,0.575411,0.624307,0.687281,0.800859,2.139405,0.132304
ENSMUSG00000023039,Krt7,0.080862,0.03015,0.142771,0.258671,0,0.028241
ENSMUSG00000023041,Krt6b,0,0.113207,0.705355,0,0.689843,0.891246
ENSMUSG00000023043,Krt18,0.171478,0.582605,0.638511,0.080336,0.221611,0.452575
ENSMUSG00000023044,Csad,11.536935,22.308912,28.062105000000003,13.237594999999999,17.149385000000002,22.882551000000003
ENSMUSG00000023045,Soat2,0,0,0,0,0,0
ENSMUSG00000023047,Amhr2,5.895925,7.947874,0.379511,1.045784,9.21211,1.513528
ENSMUSG00000023048,Prr13,0,0.967139,0,0,5.018111,0
ENSMUSG00000023050,Map3k12,4.785849000000001,5.664574,5.996897000000001,8.045327,5.218676,10.580931
ENSMUSG00000023051,Tarbp2,14.884574,24.643608,23.938551999999998,15.275205999999999,22.035058,28.180979999999998
ENSMUSG00000023052,Npff,13.970127999999999,16.244349,16.384926,9.965309999999999,18.981194000000002,19.444444
ENSMUSG00000023055,Calcoco1,10.258628,8.846805,8.807712,9.288884999999999,7.060099,9.890542000000002
ENSMUSG00000023057,Fabp2,0,0,0,0,0,0
ENSMUSG00000023066,Rttn,5.356912,3.9477619999999995,3.254054,3.666783,4.239663,3.179645
ENSMUSG00000023067,Cdkn1a,3.28409,1.124963,3.44657,0.571346,0.702877,2.488933
ENSMUSG00000023068,Nus1,3.535231,0.47282,1.673161,4.812981,3.449341,0.416649
ENSMUSG00000023070,Rgn,0.30096,0.218876,0.719868,0.916189,0.582823,1.903765
ENSMUSG00000023072,Cep89,12.094971000000001,8.292584999999999,11.434789,13.777915,7.0016750000000005,21.958690000000004
ENSMUSG00000023073,Slc10a2,0.053113,0.051245,0.028132,0.074516,0,0.055646
ENSMUSG00000023074,Mospd1,2.452977,2.920512,5.514099,2.245466,3.645676,3.63219
ENSMUSG00000023075,Akirin1,58.161948,42.001861,44.774538,67.819599,44.857679999999995,45.603497999999995
ENSMUSG00000023078,Cxcl13,0.336486,0,0,0,0.145328,0
ENSMUSG00000023079,Gtf2ird1,29.11953,26.470341000000005,24.888247999999997,28.135226999999997,19.224492,29.863694
ENSMUSG00000023083,H2-M10.2,0,0,0,0,0,0
ENSMUSG00000023084,Lrrc71,0.250064,1.475746,1.40949,0.246412,1.4345729999999999,1.1678169999999999
ENSMUSG00000023087,Noct,265.114635,28.674242,27.414972,209.956912,36.628328,29.652129
ENSMUSG00000023088,Abcc1,1.146791,2.056154,1.7593439999999998,6.236578,2.3076119999999998,0.603135
ENSMUSG00000023089,Ndufa5,262.831777,275.996833,294.335759,245.92832099999998,248.40839,281.930429
ENSMUSG00000023092,Fhl1,36.38708,100.906546,87.966874,50.569481,96.590594,94.59953399999999
ENSMUSG00000023093,Pate12,0,0,0,0,0,0
ENSMUSG00000023094,Msrb2,7.798808999999999,0,1.216999,2.89958,0,4.620852
ENSMUSG00000023104,Rfc2,73.741401,77.380526,75.928513,67.201892,86.936329,84.031185
ENSMUSG00000023106,Denr,195.037553,120.70408499999999,109.301818,198.090194,113.457257,130.116268
ENSMUSG00000023110,Prmt5,28.295216,3.637028,5.997183,23.293899,6.250284,3.5239030000000002
ENSMUSG00000023118,Sympk,25.725284999999996,34.790963,31.817205,25.255551000000004,30.508758,30.551793
ENSMUSG00000023120,Ldc1,0,0,0,0,0,0
ENSMUSG00000023140,Reg2,0.438171,1.078909,1.412969,1.648534,0.861275,0.470997
ENSMUSG00000023143,Nagpa,3.72454,9.814961,6.473133000000001,7.103981999999999,3.487893,6.955076
ENSMUSG00000023147,Get1,1.683882,2.546442,4.552279,2.24223,2.996673,3.9001349999999997
ENSMUSG00000023150,Ivns1abp,13.792691999999999,20.122639,21.523573,23.819625,22.199314,20.139338
ENSMUSG00000023151,Lrrc69,0,0,0,0,0,0
ENSMUSG00000023153,Tmem52,3.3695820000000003,1.4784169999999999,0,1.322529,2.468597,3.1402259999999997
ENSMUSG00000023159,Psg29,0.079945,0.038541,0.063487,0.114406,0.025665,0.020922
ENSMUSG00000023165,Ssxb2,0,0,0,0,0,0
ENSMUSG00000023169,Slc38a1,7.400071,5.264601,4.709498,6.905382,6.556263,6.766636999999999
ENSMUSG00000023170,Gps2,10.345244000000001,16.90165,14.347316,9.312483,20.230297999999998,16.843304
ENSMUSG00000023175,Bsg,3.011433,2.102649,4.976296,3.4878039999999997,3.382416,2.700847
ENSMUSG00000023185,Ceacam14,0,0,0,0,0,0
ENSMUSG00000023186,Vwa5a,3.6371670000000003,2.668123,0,1.400211,0,1.154776
ENSMUSG00000023191,P3h3,20.120243,33.921254000000005,36.87015,16.738723999999998,39.381570999999994,39.761007000000006
ENSMUSG00000023192,Grm2,0,0,0,0,0,0.074603
ENSMUSG00000023206,Il15ra,13.738715,15.779786999999999,13.229505,16.683949,9.034002000000001,8.636932
ENSMUSG00000023210,Lcn9,0,0,0,0,0,0
ENSMUSG00000023216,Epb42,0.268087,0.682528,0.1136,0.063798,0,0
ENSMUSG00000023224,Serping1,0.30189699999999997,1.777846,0.52295,0.494844,0.247327,0.393661
ENSMUSG00000023232,Serinc2,1.0307520000000001,1.777709,2.540769,0.648382,1.46115,1.656575
ENSMUSG00000023235,Ccl25,26.458743,19.451206,17.367888,25.414244999999998,17.113889,18.559744000000002
ENSMUSG00000023236,Scg5,5.310605,5.309126,3.660752,6.741595,3.651339,1.300103
ENSMUSG00000023243,Kcnk5,0.892355,0,0,0,0,0
ENSMUSG00000023249,Parp3,7.478601,11.519871000000002,11.155054999999999,6.2849900000000005,11.364704,9.480967
ENSMUSG00000023257,Cypt1,0,0,0,0,0,0
ENSMUSG00000023259,Slc26a6,1.759361,1.870199,2.226921,3.065303,3.54242,2.435613
ENSMUSG00000023262,Acy1,6.575166,13.255031000000002,16.390772,7.034082,11.35823,6.415786000000001
ENSMUSG00000023266,Frs3,9.739929,12.787476000000002,9.225724,8.71421,30.063093,28.964868000000003
ENSMUSG00000023267,Gabrr2,0,1.580084,0,0.63006,2.828489,0.30969
ENSMUSG00000023274,Cd4,0.072305,0.069831,0.038324,0.033823,0,0.075846
ENSMUSG00000023277,Twf2,17.305553999999997,11.702011,14.884082,17.805433,28.476858999999997,12.781312
ENSMUSG00000023279,Bmp15,0,0.035508,0.077946,0,0.047285,0.077134
ENSMUSG00000023284,Zfp605,2.527048,1.387315,0,5.184532000000001,0.340986,0.418594
ENSMUSG00000023286,Ube2j2,19.193753,17.797322,17.573940999999998,20.304684,16.741459,23.371550000000003
ENSMUSG00000023289,Sva,0,0,0,0,0,0
ENSMUSG00000023307,Marchf5,19.387259999999998,2.042412,1.557646,3.214132,2.241692,1.129967
ENSMUSG00000023328,Ache,12.020645,23.795671,23.93012,12.563608,28.583886,24.976267
ENSMUSG00000023341,Mx2,11.40598,6.52564,6.361965,8.469341,6.832364,7.8805700000000005
ENSMUSG00000023345,Poc1a,4.2285,9.909855,4.949063000000001,3.211758,4.887819,10.279419
ENSMUSG00000023348,Trip6,1.0697130000000001,5.471544,1.923133,1.905434,3.877235,5.178325999999999
ENSMUSG00000023349,Clec4n,0,0,0,0,0,0
ENSMUSG00000023350,Phf8l,0,0.080483,0,0.038968,0,0.043714
ENSMUSG00000023353,Agap3,257.447342,295.24039600000003,285.117579,275.61709199999996,286.27671300000003,299.718061
ENSMUSG00000023367,Tmem176a,8.401553999999999,15.73098,15.376627999999998,4.7363,6.782498,7.96528
ENSMUSG00000023387,Kcnk16,0.164212,0.158897,0.16011,0.05124,0.265339,0.057556
ENSMUSG00000023391,Dlx2,0,0,0,0,0,0
ENSMUSG00000023393,Slc17a9,0.316201,0.343935,0.49781000000000003,0.285278,0.196276,1.372614
ENSMUSG00000023403,Stk31,0.037719,0,0.040968,0,0.099415,0
ENSMUSG00000023411,Nfatc4,0.229389,0.541212,0.907322,0.384582,0.982457,1.090304
ENSMUSG00000023433,Cela3b,0,0,0,0,0,0
ENSMUSG00000023439,Gnb3,0.066946,0.874079,1.039012,0.12021,1.035431,0.592221
ENSMUSG00000023443,Esx1,0,0,0,0,0,0
ENSMUSG00000023452,Pisd,42.315768000000006,18.565345,26.966592999999996,23.755791999999996,21.583536000000002,24.636837
ENSMUSG00000023456,Tpi1,83.19228100000001,56.581293,90.18926900000001,41.605729,23.308777000000003,76.997428
ENSMUSG00000023460,Rab12,10.629749,7.7776629999999995,7.117350999999999,13.149938,6.021463,6.615423
ENSMUSG00000023467,Tulp2,0.079963,0,0,0.05055,0.206565,0.168709
ENSMUSG00000023473,Celsr3,18.914279,36.661320999999994,35.220872,15.905407,44.054496,33.766649
ENSMUSG00000023484,Prph,13.894076,23.336738,16.72642,14.481423,23.105342,12.005225
ENSMUSG00000023495,Pcbp4,106.627336,145.305732,116.15253299999999,84.575908,139.893257,149.52934399999998
ENSMUSG00000023505,Cdca3,1.9400429999999997,1.908156,4.232171,2.02021,1.230947,1.594101
ENSMUSG00000023571,C1qtnf12,1.054069,1.819132,0,1.093267,0.740506,0
